0.4983720425739642	2
0.4983720425739642	2
0.4983720425739642	2
0.4983720425739642	2
0.4983720425739642	2
0.4983720425739642	2
0.4983720425739642	2
0.4983720425739642	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.4541794649692519	2
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.5283573030004853	3
0.3941915362907599	4
0.3941915362907599	4
0.3941915362907599	4
0.3941915362907599	4
0.3941915362907599	4
0.3941915362907599	4
0.3941915362907599	4
0.3941915362907599	4
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
0.4771454380946114	2
